store_name,location,product_name,category,price,units_sold,revenue
Store_1,Pune,LED Lamp,Home & Kitchen,448.65,50,22432.5
Store_37,Ahmedabad,Coffee Maker,Home & Kitchen,964.8,17,16401.6
Store_19,Kolkata,Running Shoes,Footwear,3416.5,39,133243.5
Store_12,Ahmedabad,Bluetooth Headset,Electronics,5863.28,7,41042.96
Store_34,Bengaluru,Sunglasses,Accessories,2899.34,17,49288.78
Store_50,Ahmedabad,Tennis Racket,Sports,4578.74,41,187728.34
Store_43,Hyderabad,Backpack,Accessories,1566.14,3,4698.42
Store_15,Delhi,Basic T-Shirt,Apparel,812.44,9,7311.96
Store_30,Ahmedabad,Formal Shirt,Apparel,716.49,38,27226.62
Store_6,Chennai,Tennis Racket,Sports,904.03,27,24408.81
Store_30,Ahmedabad,Basic T-Shirt,Apparel,1111.2,28,31113.6
Store_6,Lucknow,Leather Wallet,Accessories,5082.11,48,243941.28
Store_22,Jaipur,Formal Shirt,Apparel,1544.29,48,74125.92
Store_28,Delhi,Denim Jeans,Apparel,789.68,5,3948.4
Store_39,Pune,Yoga Mat,Sports,6995.62,40,279824.8
Store_31,Mumbai,Coffee Maker,Home & Kitchen,3978.22,41,163107.02
Store_23,Chennai,Bluetooth Headset,Electronics,781.28,12,9375.36
Store_1,Bengaluru,Denim Jeans,Apparel,7751.14,8,62009.12
Store_10,Mumbai,Formal Shirt,Apparel,226.45,40,9058.0
Store_45,Lucknow,Leather Wallet,Accessories,5891.18,40,235647.2
Store_50,Hyderabad,Wireless Mouse,Electronics,7486.86,4,29947.44
Store_47,Mumbai,Ceramic Mug,Home & Kitchen,6800.83,42,285634.86
Store_4,Pune,Yoga Mat,Sports,5357.54,25,133938.5
Store_42,Ahmedabad,Wireless Mouse,Electronics,5939.81,40,237592.4
Store_9,Mumbai,Yoga Mat,Sports,3396.0,19,64524.0
Store_19,Delhi,LED Lamp,Home & Kitchen,7152.24,21,150197.04
Store_48,Hyderabad,Bluetooth Headset,Electronics,7221.11,7,50547.77
Store_29,Chennai,Basic T-Shirt,Apparel,757.55,10,7575.5
Store_16,Ahmedabad,Smartwatch,Electronics,5238.17,15,78572.55
Store_24,Chennai,Denim Jeans,Apparel,5642.97,16,90287.52
Store_46,Hyderabad,LED Lamp,Home & Kitchen,3857.45,6,23144.7
Store_1,Delhi,Yoga Mat,Sports,3806.68,24,91360.32
Store_31,Hyderabad,Formal Shirt,Apparel,4864.81,12,58377.72
Store_16,Delhi,Formal Shirt,Apparel,367.42,33,12124.86
Store_13,Ahmedabad,Tennis Racket,Sports,636.31,33,20998.23
Store_23,Bengaluru,Backpack,Accessories,7376.36,46,339312.56
Store_9,Delhi,Smartwatch,Electronics,4528.67,3,13586.01
Store_1,Pune,LED Lamp,Home & Kitchen,2486.3,5,12431.5
Store_31,Hyderabad,Coffee Maker,Home & Kitchen,4577.59,49,224301.91
Store_7,Delhi,Smartwatch,Electronics,7113.02,45,320085.9
Store_41,Delhi,Denim Jeans,Apparel,5174.57,32,165586.24
Store_11,Lucknow,Tennis Racket,Sports,3991.9,8,31935.2
Store_39,Hyderabad,Backpack,Accessories,4190.7,48,201153.6
Store_25,Pune,Tennis Racket,Sports,4061.21,7,28428.47
Store_44,Mumbai,Yoga Mat,Sports,7878.97,10,78789.7
Store_13,Chennai,Basic T-Shirt,Apparel,578.48,43,24874.64
Store_6,Ahmedabad,Basic T-Shirt,Apparel,1523.58,29,44183.82
Store_19,Lucknow,Basic T-Shirt,Apparel,4759.78,19,90435.82
Store_23,Jaipur,Ceramic Mug,Home & Kitchen,1167.2,28,32681.6
Store_50,Lucknow,Smartwatch,Electronics,4232.14,28,118499.92
Store_13,Hyderabad,Sunglasses,Accessories,5232.89,45,235480.05
Store_34,Mumbai,Wireless Mouse,Electronics,5131.45,24,123154.8
Store_18,Bengaluru,Coffee Maker,Home & Kitchen,6644.02,36,239184.72
Store_49,Hyderabad,Tennis Racket,Sports,1495.41,37,55330.17
Store_3,Bengaluru,LED Lamp,Home & Kitchen,2742.18,23,63070.14
Store_21,Bengaluru,Sunglasses,Accessories,7069.46,34,240361.64
Store_38,Mumbai,LED Lamp,Home & Kitchen,3645.31,10,36453.1
Store_26,Kolkata,Bluetooth Headset,Electronics,1994.21,34,67803.14
Store_34,Jaipur,Coffee Maker,Home & Kitchen,7313.81,36,263297.16
Store_21,Chennai,Bluetooth Headset,Electronics,5940.22,26,154445.72
Store_32,Delhi,Backpack,Accessories,5626.17,33,185663.61
Store_50,Kolkata,Denim Jeans,Apparel,1172.51,39,45727.89
Store_49,Mumbai,Denim Jeans,Apparel,1529.63,36,55066.68
Store_43,Kolkata,Basic T-Shirt,Apparel,4187.18,14,58620.52
Store_29,Bengaluru,Formal Shirt,Apparel,4038.46,50,201923.0
Store_15,Mumbai,LED Lamp,Home & Kitchen,5654.73,30,169641.9
Store_3,Hyderabad,Basic T-Shirt,Apparel,1506.63,42,63278.46
Store_14,Pune,Sunglasses,Accessories,5174.35,18,93138.3
Store_20,Mumbai,Tennis Racket,Sports,3595.78,44,158214.32
Store_6,Chennai,Sunglasses,Accessories,6959.36,39,271415.04
Store_13,Delhi,Sunglasses,Accessories,2982.34,32,95434.88
Store_45,Jaipur,Tennis Racket,Sports,2493.7,29,72317.3
Store_2,Delhi,Backpack,Accessories,5114.76,47,240393.72
Store_20,Hyderabad,Sunglasses,Accessories,1761.31,35,61645.85
Store_16,Hyderabad,Tennis Racket,Sports,1007.19,32,32230.08
Store_13,Delhi,Wireless Mouse,Electronics,6784.2,32,217094.4
Store_19,Pune,Tennis Racket,Sports,5307.67,7,37153.69
Store_41,Delhi,Denim Jeans,Apparel,3862.49,31,119737.19
Store_14,Delhi,Tennis Racket,Sports,4893.83,48,234903.84
Store_6,Lucknow,Backpack,Accessories,2287.56,7,16012.92
Store_16,Chennai,Basic T-Shirt,Apparel,7792.97,20,155859.4
Store_49,Mumbai,Smartwatch,Electronics,2438.9,27,65850.3
Store_19,Ahmedabad,Office Chair,Furniture,1647.97,29,47791.13
Store_23,Chennai,Office Chair,Furniture,5205.14,15,78077.1
Store_26,Kolkata,Backpack,Accessories,3425.92,30,102777.6
Store_4,Ahmedabad,Coffee Maker,Home & Kitchen,3813.09,3,11439.27
Store_6,Ahmedabad,Sunglasses,Accessories,3448.89,5,17244.45
Store_21,Kolkata,Leather Wallet,Accessories,7837.1,49,384017.9
Store_5,Delhi,Backpack,Accessories,4816.76,24,115602.24
Store_32,Chennai,Bluetooth Headset,Electronics,484.85,27,13090.95
Store_10,Chennai,Yoga Mat,Sports,6627.46,44,291608.24
Store_34,Ahmedabad,Backpack,Accessories,6396.37,28,179098.36
Store_30,Lucknow,Basic T-Shirt,Apparel,7884.26,5,39421.3
Store_31,Delhi,Wireless Mouse,Electronics,771.1,26,20048.6
Store_19,Chennai,LED Lamp,Home & Kitchen,3347.47,9,30127.23
Store_20,Jaipur,Bluetooth Headset,Electronics,3471.46,6,20828.76
Store_7,Chennai,Sunglasses,Accessories,6677.52,24,160260.48
Store_49,Mumbai,Wireless Mouse,Electronics,5897.46,19,112051.74
Store_34,Mumbai,Leather Wallet,Accessories,6807.48,6,40844.88
Store_3,Delhi,Leather Wallet,Accessories,7294.17,9,65647.53
Store_48,Pune,Formal Shirt,Apparel,4151.41,50,207570.5
Store_21,Hyderabad,Office Chair,Furniture,5066.47,24,121595.28
Store_5,Ahmedabad,Basic T-Shirt,Apparel,4727.6,27,127645.2
Store_4,Jaipur,Coffee Maker,Home & Kitchen,714.51,8,5716.08
Store_27,Bengaluru,Wireless Mouse,Electronics,638.67,5,3193.35
Store_7,Delhi,Backpack,Accessories,579.2,6,3475.2
Store_14,Bengaluru,Yoga Mat,Sports,5383.0,39,209937.0
Store_30,Delhi,Bluetooth Headset,Electronics,1444.14,8,11553.12
Store_44,Mumbai,Ceramic Mug,Home & Kitchen,4289.35,38,162995.3
Store_14,Mumbai,Yoga Mat,Sports,3062.27,31,94930.37
Store_28,Mumbai,Sunglasses,Accessories,6373.72,48,305938.56
Store_5,Delhi,Formal Shirt,Apparel,7809.15,38,296747.7
Store_12,Bengaluru,Yoga Mat,Sports,3897.32,34,132508.88
Store_31,Chennai,Wireless Mouse,Electronics,3636.24,27,98178.48
Store_46,Kolkata,Formal Shirt,Apparel,2995.12,35,104829.2
Store_44,Bengaluru,Smartwatch,Electronics,2228.21,37,82443.77
Store_34,Bengaluru,Smartwatch,Electronics,804.26,22,17693.72
Store_43,Chennai,Tennis Racket,Sports,4839.6,44,212942.4
Store_29,Lucknow,Office Chair,Furniture,3190.59,33,105289.47
Store_31,Jaipur,Leather Wallet,Accessories,7218.17,34,245417.78
Store_16,Lucknow,Smartwatch,Electronics,7453.59,36,268329.24
Store_13,Lucknow,LED Lamp,Home & Kitchen,7335.36,3,22006.08
Store_10,Kolkata,Denim Jeans,Apparel,6787.54,14,95025.56
Store_1,Ahmedabad,Coffee Maker,Home & Kitchen,7614.46,42,319807.32
Store_14,Pune,Tennis Racket,Sports,543.15,43,23355.45
Store_49,Delhi,Denim Jeans,Apparel,1408.71,30,42261.3
Store_27,Hyderabad,Formal Shirt,Apparel,4000.11,29,116003.19
Store_20,Lucknow,Denim Jeans,Apparel,1515.25,32,48488.0
Store_46,Chennai,Wireless Mouse,Electronics,746.15,8,5969.2
Store_33,Chennai,Smartwatch,Electronics,4363.38,22,95994.36
Store_48,Chennai,Bluetooth Headset,Electronics,5602.22,26,145657.72
Store_25,Hyderabad,Leather Wallet,Accessories,7025.71,23,161591.33
Store_50,Lucknow,Sunglasses,Accessories,7958.5,9,71626.5
Store_47,Ahmedabad,Basic T-Shirt,Apparel,3336.62,29,96761.98
Store_7,Ahmedabad,Backpack,Accessories,594.34,28,16641.52
Store_44,Lucknow,Office Chair,Furniture,5219.41,7,36535.87
Store_44,Bengaluru,Ceramic Mug,Home & Kitchen,227.06,28,6357.68
Store_33,Lucknow,Office Chair,Furniture,7212.27,32,230792.64
Store_45,Lucknow,Running Shoes,Footwear,4546.68,12,54560.16
Store_50,Jaipur,Sunglasses,Accessories,7086.65,36,255119.4
Store_23,Bengaluru,LED Lamp,Home & Kitchen,7221.46,38,274415.48
Store_27,Jaipur,Office Chair,Furniture,4603.87,23,105889.01
Store_2,Hyderabad,Backpack,Accessories,4860.9,49,238184.1
Store_33,Bengaluru,Denim Jeans,Apparel,7857.14,28,219999.92
Store_29,Delhi,Basic T-Shirt,Apparel,7251.84,6,43511.04
Store_35,Bengaluru,Bluetooth Headset,Electronics,3762.52,18,67725.36
Store_39,Chennai,Backpack,Accessories,5943.88,32,190204.16
Store_19,Jaipur,Coffee Maker,Home & Kitchen,1198.8,14,16783.2
Store_20,Delhi,Ceramic Mug,Home & Kitchen,1622.23,44,71378.12
Store_2,Lucknow,Backpack,Accessories,7541.64,34,256415.76
Store_13,Hyderabad,Bluetooth Headset,Electronics,5324.31,22,117134.82
Store_8,Jaipur,Running Shoes,Footwear,466.1,47,21906.7
Store_20,Jaipur,Running Shoes,Footwear,4263.6,44,187598.4
Store_43,Pune,Office Chair,Furniture,5500.59,24,132014.16
Store_34,Delhi,Coffee Maker,Home & Kitchen,2112.05,29,61249.45
Store_15,Pune,Bluetooth Headset,Electronics,6455.87,34,219499.58
Store_44,Hyderabad,LED Lamp,Home & Kitchen,5441.44,38,206774.72
Store_13,Jaipur,Smartwatch,Electronics,6111.58,22,134454.76
Store_29,Jaipur,Tennis Racket,Sports,6613.37,25,165334.25
Store_21,Bengaluru,Yoga Mat,Sports,2094.25,6,12565.5
Store_25,Chennai,Basic T-Shirt,Apparel,3972.94,31,123161.14
Store_37,Hyderabad,Denim Jeans,Apparel,6165.74,26,160309.24
Store_27,Ahmedabad,Basic T-Shirt,Apparel,4325.77,43,186008.11
Store_11,Pune,Bluetooth Headset,Electronics,2809.17,18,50565.06
Store_37,Mumbai,Basic T-Shirt,Apparel,6764.62,39,263820.18
Store_7,Kolkata,Running Shoes,Footwear,6233.91,21,130912.11
Store_42,Chennai,Ceramic Mug,Home & Kitchen,1336.62,2,2673.24
Store_47,Jaipur,Formal Shirt,Apparel,4804.25,28,134519.0
Store_26,Kolkata,Running Shoes,Footwear,4017.73,39,156691.47
Store_13,Mumbai,Office Chair,Furniture,2757.93,30,82737.9
Store_40,Hyderabad,Tennis Racket,Sports,251.01,31,7781.31
Store_33,Ahmedabad,Office Chair,Furniture,2608.04,28,73025.12
Store_28,Pune,Backpack,Accessories,6954.96,34,236468.64
Store_45,Bengaluru,Leather Wallet,Accessories,5148.19,41,211075.79
Store_41,Chennai,Backpack,Accessories,3953.3,47,185805.1
Store_50,Jaipur,Denim Jeans,Apparel,3653.58,7,25575.06
Store_44,Ahmedabad,LED Lamp,Home & Kitchen,1563.52,31,48469.12
Store_44,Lucknow,Yoga Mat,Sports,1656.22,28,46374.16
Store_35,Ahmedabad,Office Chair,Furniture,4069.56,14,56973.84
Store_9,Chennai,Office Chair,Furniture,3971.35,5,19856.75
Store_3,Pune,Backpack,Accessories,2383.47,32,76271.04
Store_48,Jaipur,LED Lamp,Home & Kitchen,389.47,12,4673.64
Store_25,Hyderabad,Tennis Racket,Sports,6833.52,41,280174.32
Store_47,Pune,Ceramic Mug,Home & Kitchen,3863.62,34,131363.08
Store_42,Jaipur,Backpack,Accessories,4757.85,14,66609.9
Store_43,Delhi,Sunglasses,Accessories,262.66,44,11557.04
Store_24,Mumbai,Wireless Mouse,Electronics,4820.8,1,4820.8
Store_43,Chennai,Running Shoes,Footwear,882.15,33,29110.95
Store_46,Pune,Tennis Racket,Sports,7189.47,13,93463.11
Store_9,Hyderabad,Tennis Racket,Sports,621.09,50,31054.5
Store_38,Hyderabad,Wireless Mouse,Electronics,813.11,27,21953.97
Store_50,Delhi,Running Shoes,Footwear,3580.88,8,28647.04
Store_41,Mumbai,Formal Shirt,Apparel,503.69,48,24177.12
Store_8,Lucknow,LED Lamp,Home & Kitchen,1594.56,37,58998.72
Store_45,Bengaluru,Running Shoes,Footwear,637.85,48,30616.8
Store_20,Pune,LED Lamp,Home & Kitchen,4303.92,38,163548.96
Store_2,Delhi,Wireless Mouse,Electronics,6176.06,15,92640.9
Store_47,Jaipur,Tennis Racket,Sports,3602.48,45,162111.6
Store_44,Bengaluru,Ceramic Mug,Home & Kitchen,4265.06,27,115156.62
Store_36,Pune,Backpack,Accessories,5252.16,21,110295.36
Store_6,Mumbai,Wireless Mouse,Electronics,5107.84,22,112372.48
Store_28,Lucknow,Yoga Mat,Sports,1951.36,29,56589.44
Store_31,Jaipur,Basic T-Shirt,Apparel,1746.86,43,75114.98
Store_1,Chennai,Tennis Racket,Sports,3973.58,39,154969.62
Store_24,Delhi,Formal Shirt,Apparel,1557.37,43,66966.91
Store_17,Bengaluru,Backpack,Accessories,7942.22,47,373284.34
Store_9,Bengaluru,Leather Wallet,Accessories,5735.82,24,137659.68
Store_9,Delhi,Wireless Mouse,Electronics,4727.33,13,61455.29
Store_20,Pune,Sunglasses,Accessories,7228.48,47,339738.56
Store_25,Ahmedabad,Smartwatch,Electronics,6319.56,37,233823.72
Store_9,Chennai,Backpack,Accessories,7760.83,39,302672.37
Store_8,Chennai,Wireless Mouse,Electronics,5695.9,12,68350.8
Store_33,Hyderabad,Bluetooth Headset,Electronics,4270.53,15,64057.95
Store_22,Mumbai,Formal Shirt,Apparel,3521.11,31,109154.41
Store_5,Chennai,Coffee Maker,Home & Kitchen,6488.78,50,324439.0
Store_47,Lucknow,Leather Wallet,Accessories,1502.61,31,46580.91
Store_16,Delhi,Yoga Mat,Sports,1523.99,29,44195.71
Store_24,Kolkata,Bluetooth Headset,Electronics,4579.34,7,32055.38
Store_35,Ahmedabad,Tennis Racket,Sports,2134.22,35,74697.7
Store_9,Jaipur,LED Lamp,Home & Kitchen,5958.49,36,214505.64
Store_46,Delhi,Ceramic Mug,Home & Kitchen,5929.53,11,65224.83
Store_40,Mumbai,Sunglasses,Accessories,3189.12,16,51025.92
Store_36,Mumbai,Ceramic Mug,Home & Kitchen,6376.96,17,108408.32
Store_43,Mumbai,Formal Shirt,Apparel,1393.49,15,20902.35
Store_38,Jaipur,Running Shoes,Footwear,5937.53,45,267188.85
Store_4,Hyderabad,Ceramic Mug,Home & Kitchen,7991.81,38,303688.78
Store_18,Jaipur,Smartwatch,Electronics,1682.73,18,30289.14
Store_1,Mumbai,Backpack,Accessories,3485.54,3,10456.62
Store_37,Chennai,Tennis Racket,Sports,4098.91,20,81978.2
Store_11,Hyderabad,Office Chair,Furniture,1585.96,16,25375.36
Store_29,Pune,Formal Shirt,Apparel,7204.11,6,43224.66
Store_29,Kolkata,Smartwatch,Electronics,6148.47,1,6148.47
Store_11,Ahmedabad,Backpack,Accessories,3036.87,27,81995.49
Store_19,Bengaluru,Running Shoes,Footwear,3234.77,39,126156.03
Store_9,Hyderabad,LED Lamp,Home & Kitchen,2288.6,46,105275.6
Store_35,Jaipur,Smartwatch,Electronics,5323.88,11,58562.68
Store_26,Hyderabad,Leather Wallet,Accessories,7419.37,33,244839.21
Store_50,Delhi,Ceramic Mug,Home & Kitchen,2567.6,34,87298.4
Store_25,Pune,Denim Jeans,Apparel,448.47,13,5830.11
Store_39,Delhi,Leather Wallet,Accessories,4222.33,48,202671.84
Store_35,Ahmedabad,Bluetooth Headset,Electronics,4330.35,25,108258.75
Store_32,Delhi,Running Shoes,Footwear,2110.95,40,84438.0
Store_27,Chennai,Denim Jeans,Apparel,5759.92,25,143998.0
Store_50,Lucknow,Bluetooth Headset,Electronics,7291.85,3,21875.55
Store_18,Delhi,Formal Shirt,Apparel,4821.61,5,24108.05
Store_38,Chennai,Ceramic Mug,Home & Kitchen,5177.38,35,181208.3
Store_6,Ahmedabad,Leather Wallet,Accessories,2233.22,10,22332.2
Store_43,Delhi,Bluetooth Headset,Electronics,5742.41,26,149302.66
Store_25,Lucknow,Sunglasses,Accessories,7364.67,20,147293.4
Store_49,Ahmedabad,Formal Shirt,Apparel,3185.79,27,86016.33
Store_26,Hyderabad,Formal Shirt,Apparel,1642.15,16,26274.4
Store_1,Delhi,Basic T-Shirt,Apparel,7124.94,28,199498.32
Store_35,Bengaluru,Denim Jeans,Apparel,6665.91,46,306631.86
Store_45,Pune,Running Shoes,Footwear,7625.99,44,335543.56
Store_2,Delhi,LED Lamp,Home & Kitchen,7358.39,23,169242.97
Store_24,Delhi,Ceramic Mug,Home & Kitchen,6146.2,28,172093.6
Store_7,Mumbai,Basic T-Shirt,Apparel,5663.19,24,135916.56
Store_46,Lucknow,Bluetooth Headset,Electronics,7191.15,5,35955.75
Store_43,Kolkata,Sunglasses,Accessories,6585.31,19,125120.89
Store_17,Mumbai,Sunglasses,Accessories,7379.52,26,191867.52
Store_47,Hyderabad,Backpack,Accessories,2631.42,5,13157.1
Store_36,Chennai,Bluetooth Headset,Electronics,3676.8,13,47798.4
Store_42,Kolkata,Bluetooth Headset,Electronics,683.17,1,683.17
Store_41,Hyderabad,Yoga Mat,Sports,610.09,27,16472.43
Store_33,Delhi,Ceramic Mug,Home & Kitchen,6791.34,9,61122.06
Store_4,Mumbai,Basic T-Shirt,Apparel,2522.41,33,83239.53
Store_20,Jaipur,LED Lamp,Home & Kitchen,1904.38,24,45705.12
Store_34,Lucknow,Coffee Maker,Home & Kitchen,5203.82,2,10407.64
Store_28,Mumbai,Formal Shirt,Apparel,4814.72,24,115553.28
Store_20,Mumbai,Leather Wallet,Accessories,6557.02,50,327851.0
Store_41,Jaipur,Denim Jeans,Apparel,4357.29,46,200435.34
Store_7,Ahmedabad,Coffee Maker,Home & Kitchen,768.14,38,29189.32
Store_47,Jaipur,Bluetooth Headset,Electronics,1725.32,6,10351.92
Store_24,Delhi,Coffee Maker,Home & Kitchen,4682.47,32,149839.04
Store_21,Pune,Yoga Mat,Sports,968.17,47,45503.99
Store_21,Chennai,LED Lamp,Home & Kitchen,5572.8,25,139320.0
Store_41,Mumbai,Formal Shirt,Apparel,4751.39,36,171050.04
Store_48,Pune,LED Lamp,Home & Kitchen,6885.49,38,261648.62
Store_15,Hyderabad,Backpack,Accessories,6120.86,33,201988.38
Store_31,Delhi,Backpack,Accessories,3605.74,27,97354.98
Store_20,Hyderabad,LED Lamp,Home & Kitchen,5613.41,10,56134.1
Store_33,Mumbai,Sunglasses,Accessories,5928.9,9,53360.1
Store_13,Jaipur,Tennis Racket,Sports,3705.25,40,148210.0
Store_47,Chennai,Bluetooth Headset,Electronics,5013.2,16,80211.2
Store_21,Jaipur,Office Chair,Furniture,6845.65,16,109530.4
Store_13,Bengaluru,Backpack,Accessories,7931.6,15,118974.0
Store_11,Chennai,Coffee Maker,Home & Kitchen,1194.39,3,3583.17
Store_12,Kolkata,Office Chair,Furniture,2039.35,42,85652.7
Store_21,Kolkata,Ceramic Mug,Home & Kitchen,4508.55,49,220918.95
Store_5,Chennai,Basic T-Shirt,Apparel,2789.43,38,105998.34
Store_25,Pune,Leather Wallet,Accessories,5507.06,18,99127.08
Store_50,Kolkata,Smartwatch,Electronics,2195.56,21,46106.76
Store_25,Hyderabad,Sunglasses,Accessories,5633.3,11,61966.3
Store_29,Jaipur,Sunglasses,Accessories,3577.31,22,78700.82
Store_16,Lucknow,Bluetooth Headset,Electronics,4638.48,21,97408.08
Store_19,Pune,Office Chair,Furniture,7975.95,40,319038.0
Store_47,Ahmedabad,Basic T-Shirt,Apparel,3220.58,20,64411.6
Store_13,Chennai,Basic T-Shirt,Apparel,4474.13,1,4474.13
Store_40,Chennai,LED Lamp,Home & Kitchen,5349.93,40,213997.2
Store_30,Bengaluru,Basic T-Shirt,Apparel,5102.24,31,158169.44
Store_48,Hyderabad,Sunglasses,Accessories,3456.37,2,6912.74
Store_29,Chennai,Yoga Mat,Sports,7704.73,50,385236.5
Store_12,Hyderabad,Leather Wallet,Accessories,6849.77,25,171244.25
Store_37,Kolkata,Bluetooth Headset,Electronics,6356.19,2,12712.38
Store_50,Bengaluru,Tennis Racket,Sports,465.37,6,2792.22
Store_18,Bengaluru,LED Lamp,Home & Kitchen,7015.25,42,294640.5
Store_12,Bengaluru,Wireless Mouse,Electronics,2601.89,8,20815.12
Store_21,Bengaluru,Office Chair,Furniture,6107.26,46,280933.96
Store_18,Kolkata,Tennis Racket,Sports,5405.41,8,43243.28
Store_20,Lucknow,Coffee Maker,Home & Kitchen,1793.49,3,5380.47
Store_2,Delhi,Backpack,Accessories,2574.71,46,118436.66
Store_14,Bengaluru,Yoga Mat,Sports,4528.64,43,194731.52
Store_18,Hyderabad,Coffee Maker,Home & Kitchen,7568.2,36,272455.2
Store_28,Chennai,Bluetooth Headset,Electronics,7988.67,48,383456.16
Store_32,Mumbai,Basic T-Shirt,Apparel,923.78,25,23094.5
Store_32,Jaipur,Coffee Maker,Home & Kitchen,2167.68,48,104048.64
Store_23,Jaipur,Smartwatch,Electronics,2362.81,11,25990.91
Store_29,Pune,Leather Wallet,Accessories,5503.49,2,11006.98
Store_32,Ahmedabad,Bluetooth Headset,Electronics,1341.37,1,1341.37
Store_45,Chennai,Sunglasses,Accessories,3322.22,45,149499.9
Store_9,Jaipur,Bluetooth Headset,Electronics,7656.49,18,137816.82
Store_4,Mumbai,Coffee Maker,Home & Kitchen,5327.37,19,101220.03
Store_15,Delhi,Office Chair,Furniture,5161.1,30,154833.0
Store_28,Pune,Formal Shirt,Apparel,3120.06,27,84241.62
Store_35,Chennai,LED Lamp,Home & Kitchen,3315.44,6,19892.64
Store_13,Hyderabad,Coffee Maker,Home & Kitchen,343.0,33,11319.0
Store_12,Hyderabad,Wireless Mouse,Electronics,3476.03,44,152945.32
Store_4,Chennai,Yoga Mat,Sports,1098.18,22,24159.96
Store_49,Hyderabad,Backpack,Accessories,2559.25,2,5118.5
Store_24,Mumbai,Basic T-Shirt,Apparel,3536.81,8,28294.48
Store_32,Lucknow,Leather Wallet,Accessories,3542.13,43,152311.59
Store_4,Delhi,Leather Wallet,Accessories,278.5,50,13925.0
Store_19,Delhi,Denim Jeans,Apparel,3574.49,11,39319.39
Store_17,Chennai,Yoga Mat,Sports,1011.12,22,22244.64
Store_36,Kolkata,LED Lamp,Home & Kitchen,3079.59,21,64671.39
Store_50,Ahmedabad,Denim Jeans,Apparel,4158.05,3,12474.15
Store_8,Jaipur,LED Lamp,Home & Kitchen,5545.3,25,138632.5
Store_41,Mumbai,LED Lamp,Home & Kitchen,1487.13,28,41639.64
Store_20,Chennai,Yoga Mat,Sports,1231.76,13,16012.88
Store_25,Jaipur,Smartwatch,Electronics,1525.95,22,33570.9
Store_30,Pune,Backpack,Accessories,3293.47,9,29641.23
Store_37,Lucknow,Coffee Maker,Home & Kitchen,3013.36,38,114507.68
Store_25,Pune,Backpack,Accessories,3859.32,19,73327.08
Store_21,Mumbai,Basic T-Shirt,Apparel,2557.73,24,61385.52
Store_50,Kolkata,Smartwatch,Electronics,3845.53,13,49991.89
Store_40,Lucknow,Ceramic Mug,Home & Kitchen,2184.98,12,26219.76
Store_32,Delhi,Basic T-Shirt,Apparel,4714.25,14,65999.5
Store_38,Lucknow,Sunglasses,Accessories,5422.53,35,189788.55
Store_41,Bengaluru,Office Chair,Furniture,2959.7,14,41435.8
Store_42,Delhi,Leather Wallet,Accessories,2257.59,15,33863.85
Store_46,Lucknow,Bluetooth Headset,Electronics,5684.03,35,198941.05
Store_2,Delhi,Sunglasses,Accessories,1802.32,16,28837.12
Store_12,Ahmedabad,Yoga Mat,Sports,6328.07,4,25312.28
Store_39,Pune,LED Lamp,Home & Kitchen,991.54,27,26771.58
Store_4,Hyderabad,Leather Wallet,Accessories,4162.45,49,203960.05
Store_17,Mumbai,Sunglasses,Accessories,7747.33,32,247914.56
Store_32,Delhi,Denim Jeans,Apparel,2107.05,40,84282.0
Store_45,Pune,Basic T-Shirt,Apparel,6626.91,37,245195.67
Store_22,Hyderabad,Tennis Racket,Sports,2670.15,33,88114.95
Store_50,Pune,Running Shoes,Footwear,1589.19,20,31783.8
Store_16,Jaipur,Denim Jeans,Apparel,1670.56,9,15035.04
Store_41,Bengaluru,Tennis Racket,Sports,1813.58,3,5440.74
Store_9,Lucknow,Yoga Mat,Sports,7948.95,9,71540.55
Store_50,Chennai,Sunglasses,Accessories,6351.5,21,133381.5
Store_34,Chennai,Denim Jeans,Apparel,993.12,4,3972.48
Store_4,Jaipur,Backpack,Accessories,5458.36,18,98250.48
Store_3,Hyderabad,Backpack,Accessories,494.04,20,9880.8
Store_16,Hyderabad,Smartwatch,Electronics,856.76,49,41981.24
